created,text
2021-12-02 08:39:58,"RT @everyEarthquake: USGS reports a M-0.69 earthquake, Fox Islands, Aleutian Islands, Alaska on 12/1/21 @ 7:43:24 UTC https://t.co/NOgjwbqS…"
2021-12-02 08:39:49,“I decide my fate!” — Upon using Earthquake
2021-12-02 08:39:48,"RT @everyEarthquake: USGS reports a M-0.24 earthquake, 14 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 7:43:12 UTC https://t.co/gVnitqA930 #…"
2021-12-02 08:39:44,"@eme_Jeb @jhenifa_ Wow"" the kind of woman i see in bird 🕊️ app is making earthquake on my body 😲"
2021-12-02 08:39:43,"RT @everyEarthquake: USGS reports a M1.81 earthquake, Hawaii region, Hawaii on 12/2/21 @ 7:17:45 UTC https://t.co/06eAzEKpcO #earthquake"
2021-12-02 08:39:36,"ML 2.7 CRETE, GREECE https://t.co/502TCJmPMn"
2021-12-02 08:39:35,"RT @everyEarthquake: USGS reports a M-0.54 earthquake, 14 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 7:42:07 UTC https://t.co/KcXwmZ1PL8 #…"
2021-12-02 08:39:33,"ML 2.5 CANARY ISLANDS, SPAIN REGION https://t.co/avzSl7ngQb"
2021-12-02 08:39:32,"ML 2.8 CANARY ISLANDS, SPAIN REGION https://t.co/X1u2TYGdoJ"
2021-12-02 08:39:32,"RT @everyEarthquake: USGS reports a M0.06 earthquake, 13 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 8:49:56 UTC https://t.co/zFqqiVL9pC #e…"
2021-12-02 08:39:27,"RT @everyEarthquake: USGS reports a M2.1 earthquake, 56 km E of Port Alsworth, Alaska on 12/2/21 @ 7:38:36 UTC https://t.co/6rE6sZwTaQ #ear…"
2021-12-02 08:39:24,"RT @gpdkaluma: Earthquake in Kenya on 10th December, 2021 as Baba @RailaOdinga addresses the Nation!💪👍🙏
@TheODMparty
@AzimioUmoja"
2021-12-02 08:39:22,"RT @everyEarthquake: USGS reports a M1.11 earthquake, 19km E of Julian, CA on 12/2/21 @ 8:00:51 UTC https://t.co/hQHRncjN9a #earthquake"
2021-12-02 08:39:17,"RT @everyEarthquake: USGS reports a M-0.54 earthquake, 14 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 8:51:25 UTC https://t.co/gMWY1BLzcT #…"
2021-12-02 08:39:14,Looking for the best #Earthquake apps that contain maximum amount of information and ease of sharing
2021-12-02 08:39:13,"RT @everyEarthquake: USGS reports a M-0.57 earthquake, 14 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 8:51:33 UTC https://t.co/UsuQrba2ZY #…"
2021-12-02 08:39:12,@no_earthquake Gonna assume you mean this and say thank you 😊
2021-12-02 08:39:04,"RT @everyEarthquake: USGS reports a M-0.74 earthquake, 81 km NW of Ninilchik, Alaska on 12/1/21 @ 8:38:14 UTC https://t.co/zavT1zK21m #eart…"
2021-12-02 08:39:01,@nawagers @JesseJenkins @Stanford @MIT It's by 2 faults. 1 is a mile offshore and they didn't know it was there whe… https://t.co/dqGItB4kBv
2021-12-02 08:38:57,"RT @everyEarthquake: USGS reports a M-0.4 earthquake, 13 km W of Dutch Harbor, Alaska on 12/1/21 @ 9:43:38 UTC https://t.co/HrYhTS8NGe #ear…"
2021-12-02 08:38:10,@lastpositivist 10/10 poem tbh
2021-12-02 08:37:55,@minosubrin Ahh.. glad to hear that 💜💜 Earthquake is really worrying most of the time 😣😣
2021-12-02 08:37:55,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 5:24pm, an earthquake with an estimated magnitude of 4.7 occurred offshore Fukushima…"
2021-12-02 08:37:51,"RT @EQAlerts: Significant #earthquake of magnitude 5.0 just reported 96 km southeast of Ishinomaki, Japan - info, user reports and updates…"
2021-12-02 08:37:30,"@Emmaismental 1st hero: soldier
Favourite hero: tracer
Least favourite hero: widow
Favourite ability: fortify
Favou… https://t.co/FpWlb6dRv7"
2021-12-02 08:37:29,the sea people? more like an untapped market let’s sell some sails
2021-12-02 08:37:27,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:37:24,@JesseJenkins @Stanford @MIT It's located 1 mile from one fault and 3 miles from another. Without earthquake retrof… https://t.co/CCvF6huxjs
2021-12-02 08:37:14,#Earthquake (#σεισμός) M2.7 strikes 24 km SE of #Irákleion (#Greece) 30 min ago. More info: https://t.co/KrVLDvuFug
2021-12-02 08:37:02,"Significant #earthquake of magnitude 5.0 just reported 96 km southeast of Ishinomaki, Japan - info, user reports an… https://t.co/wBEUu3mC2j"
2021-12-02 08:36:59,"USGS reports a M-0.4 earthquake, 13 km W of Dutch Harbor, Alaska on 12/1/21 @ 9:43:38 UTC https://t.co/HrYhTS8NGe #earthquake"
2021-12-02 08:36:39,"Automatically Plotted Shakemaps:
* 2021-12-02 16:36:13 (UTC+08:00, Taipei)
* Evt. 20211202163525, Final Report.
* T… https://t.co/OyowCICzRl"
2021-12-02 08:36:37,"RT @EN_NERV: Earthquake Flash Report – 12/2
An earthquake occurred at around 5:25pm. The following intensities were measured.
[Int. 3] Fuku…"
2021-12-02 08:36:32,"Moderate mag. 5.0 earthquake - Japan: E OFF FUKUSHIMA PREF on Dec 02, 2021 17:24:47.55 https://t.co/KpZSQJSM6B"
2021-12-02 08:36:30,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:36:17,"Automatically Plotted Shakemaps:
* 2021-12-02 16:35:55 (UTC+08:00, Taipei)
* Evt. 20211202163525, 30s after trig.
*… https://t.co/ILuXcPqMmT"
2021-12-02 08:36:03,"New #Earthquake. 🌎
4.7 (M) - near the east coast of Honshu - Japon.
2021/12/02 08:25:30 UTC.
App:… https://t.co/mzPl70w9J6"
2021-12-02 08:35:52,#Earthquake (#地震) M4.7 strikes 72 km E of #Namie (#Japan) 10 min ago. More info: https://t.co/PviIyA4uYP
2021-12-02 08:35:52,@Bullsnbears6 That second day Melbourne had a big earthquake in the morning which shook everybody up. Following tha… https://t.co/CUg1kzqzNZ
2021-12-02 08:35:52,"Automatically Plotted Shakemaps:
* 2021-12-02 16:35:25 (UTC+08:00, Taipei)
* Evt. 20211202163525, First Report.
* T… https://t.co/HOC8ZNMblx"
2021-12-02 08:35:18,if you’ve got the right rise&amp;grind mindset it can be the late bronze age *opportunity*
2021-12-02 08:34:27,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:33:53,"RT @38RACHA: i don’t wanna sound rude but stay y’all need to create a shit load of mama accounts and vote like crazy idc, we need to give s…"
2021-12-02 08:33:29,RT @MussartAhmadzeb: 30th Nov 2015 @umiangul donated his house to Swat UNI till the UNI campus is made university temporarily building was…
2021-12-02 08:33:15,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:32:36,"RT @QuakesToday: 5.4 magnitude #earthquake. Rat Islands, Aleutian Islands, Alaska https://t.co/8MDfn1j359"
2021-12-02 08:32:00,and earthquake.... https://t.co/UbKPuwgapy
2021-12-02 08:31:54,"RT @QuakesToday: 4.6 magnitude #earthquake. Rat Islands, Aleutian Islands, Alaska https://t.co/8gvMPbtlZT"
2021-12-02 08:31:44,"I did not know this was a picture of the creation of Adam 
I did not know Adam was Adan in English 
This picture sy… https://t.co/xL0n0HeC8Q"
2021-12-02 08:31:21,"RT @QuakesToday: 4.1 magnitude #earthquake. Rat Islands, Aleutian Islands, Alaska https://t.co/LptG73Jlse"
2021-12-02 08:30:54,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:30:27,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 5:24pm, a magnitude 4.5 earthquake occurred offshore Fukushima Prefecture at a depth…"
2021-12-02 08:30:24,"Just as I tuned into NHK on shortwave, an earthquake newsflash. 4.7 magnitude quake at Tohoku region."
2021-12-02 08:30:10,[Earthquake Info] Seismic Intensity 3 Fukushima  https://t.co/JjeZy9fybx
2021-12-02 08:30:08,[Earthquake Info] Seismic Intensity 3 Fukushima  https://t.co/oW8z8OKV1I
2021-12-02 08:30:01,"This cathedral in Zagreb is one of the more important holy sites in the city (country)

Even before last year’s ear… https://t.co/xsZuEKN1OM"
2021-12-02 08:29:50,"0.13 magnitude earthquake occurred at Inyo, CA, United States on 2021-12-02 08:13:36 UTC
Map:… https://t.co/nWrtrvVQBq"
2021-12-02 08:29:49,4.7 earthquake occurred near Off the Coast of Fukushima Prefecture at 08:25 UTC! #earthquake https://t.co/Z2EmPkm2S5
2021-12-02 08:29:20,@theinevitable23 Yeh just like the earthquake we had lol.
2021-12-02 08:29:19,#earthquake #Tornado Do You Know HOW To Prepare For #disaster? Do You Know WHY We Are Preparing? For a FREE copy of… https://t.co/F7m6dtybsK
2021-12-02 08:29:16,"@PurpleHearts93 Yeah they made a useless move into the physical tail glow. 

Or z belly drum zard x
(Healed half HP… https://t.co/1I70hTn1rE"
2021-12-02 08:29:15,Messiah @LouisFarrakhan warns A MAJOR #Earthquake Will SOON Destroy Many Cities In America. Then after this Catacly… https://t.co/DapOxVV9Xs
2021-12-02 08:29:13,"😷 #earthquake UPDATED #Disaster Supplies List: The Minister warns We MUST Have THREE Months of Food, Water, And Gro… https://t.co/Qk82eIsny1"
2021-12-02 08:29:02,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:29:02,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:28:52,"RT @hourlyyu: There was earthquake last night &amp; I thought it was a dream . OMG it’s real 😌! 😙🥺😍☀️😘💙💙
#楊宇騰YU #杨宇腾 #YU #第二名的逆襲  
#Yangyuteng…"
2021-12-02 08:28:43,"Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushi… https://t.co/Mu5Mm9YDbU"
2021-12-02 08:28:37,Earthquake guy has finally been defeated.
